Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Reine Azshara,"Les chants vantant la beauté, la majesté et la puissance de la reine Azshara sont innombrables, mais c’est sa vanité qui poussa les Bien-nés à invoquer la Légion ardente. Ne demandant pas mieux que de sacrifier nombre de ses serviteurs à l'arrivée du Titan noir, elle supervise actuellement l’alimentation par ses magi les plus dignes de confiance du portail par lequel Sargeras pourra poser le pied en Azeroth.",0.463389,0.369625,291,185,1273,2,3968,398,0,0,-1
Mannoroth et Varo'then,"Varo’then, chef de la garde personnelle de la reine Azshara, et Mannoroth, le seigneur des abîmes dont le sang corrompra la race des Orcs, constituent la dernière ligne de défense contre ceux qui espèrent parvenir à empêcher Sargeras de pénétrer en Azeroth. Même si Tyrande et Illidan ont combattu vaillamment jusqu’ici, c’est au bord du Puits d’éternité que se jouera le destin d’Azeroth.",0.873028,0.482577,292,185,1274,3,3684,398,0,0,-1
Morchok,"Le plus puissant élémentaire encore sous la coupe d’Aile de mort, Morchok, autrefois gardien endormi, est aujourd’hui convaincu qu’il ne trouvera le repos qu’avec la destruction d’Azeroth. Morchok déverse sa rage contre les fondations du temple du Repos du ver, la seule lueur d’espoir qui reste encore à Azeroth en cette Heure du Crépuscule.",0.503996,0.692524,311,187,1292,1,3879,409,0,0,-1
Hagara la Lieuse des tempêtes,"Hagara, l'une des premières apprenties à avoir étudié la magie des Arcanes avec les Réprouvés, fit montre d’un surprenant potentiel pour une vocation aussi tardive. Mais lors de ses tentatives indisciplinées pour asservir les éléments, elle fut capturée et corrompue par le seigneur du vent, Al’Akir. Aujourd'hui farouchement loyale au Marteau du crépuscule, elle enchaîne des créatures destinées à être torturées par ses maîtres élémentaires.",0.527504,0.520451,317,187,1296,4,3912,412,0,0,-1
Échine d'Aile de mort,"Lorsqu’Aile de mort canalisa pour la première fois la puissance de l’Âme des dragons contre les autres Vols, la quantité massive d’énergie libérée menaça de faire exploser son corps. Plutôt que de renoncer à cette arme, il fit souder des plaques d’adamantium sur ses écailles afin de contenir son corps. Renforcées par la suite à l’aide d’élémentium, ces plaques sont aujourd'hui son point faible - l'unique vulnérabilité du dévastateur Aile de mort.",0.332117,0.852587,318,187,1291,7,4050,414,0,0,-1
Arcurion,"Les assauts de la Horde et de l’Alliance sur le Marteau du crépuscule ont balayé nombre des plus dangereux ascendants élémentaires de la secte. Mais Arcurion est toujours vivant. Ce gigantesque ascendant de glace a été chargé d’assassiner Thrall et de récupérer l'Âme des dragons. Si cet élémentaire corrompu venait à réussir, nul doute que plus rien ne pourrait empêcher Aile de mort d'inaugurer l'Heure du Crépuscule.",0.567376,0.277179,322,186,1337,1,3942,399,0,0,-1
Écho de Sylvanas,"Né de voies temporelles brisées et coincé dans le sanctuaire draconique Rubis, un spectre rendu fou de l’ancien chef des Réprouvés, Sylvanas Coursevent, erre sans repos. Ayant tout perdu et ne pouvant trouver la paix, cet écho tourmenté n’attend qu’une chose : pouvoir libérer la fureur sombre qui l’habite sur tout être vivant qui oserait s'aventurer dans ces terres désolées et distordues par le temps.",0.559097,0.392068,323,184,1882,3,3955,403,0,0,-1
Seigneur de guerre Zon’ozz,"Dans un passé très lointain, le seigneur de guerre Zon’ozz et ses soldats menèrent une guerre sans fin contre les troupes de C’Thun et Yogg-Saron. Des millénaires ont passé et le seigneur de guerre sert toujours la force chaotique du dieu très ancien N’Zoth. Aujourd'hui, le sans-visage légendaire a été libéré par Aile de mort, qui lui a ordonné d'écraser les défenseurs du temple du Repos du ver.",0.509638,0.530325,324,187,1294,2,3970,410,0,0,-1
Yor’sahj l’Insomniaque,"Depuis que le bastion du Crépuscule est tombé, Yor’sahj l’Insomniaque a servi Aile de mort avec zèle, offrant au Destructeur le moyen de libérer plus de sans-visage de leurs prisons souterraines. Ils sont si nombreux qu’on ne peut les compter, et leur pouvoir est plus grand que ce qu'il est possible d'imaginer. Yor’sahj compte sur une récompense sinistre pour son dévouement sans borne.",0.468265,0.499295,325,187,1295,3,3974,411,0,0,-1
Ultraxion,"Davantage une abomination faite d'énergie ténébreuse qu'un dragon, Ultraxion a passé sa courte vie à absorber l'essence de dragons du Néant capturés. Ultraxion est le seul dragon du Crépuscule dont Aile de mort a fait l'éloge, et son arrogance n'est surpassée que par l'énergie crépitante qui parcourt sa masse distordue. Loyal à son maître, Ultraxion a juré de causer la perte du temple du Repos du ver.",0.500329,0.45809,331,187,1297,5,4247,409,0,0,-1
Maître de guerre Corne-Noire,"Bien qu'autrefois nombreux, les dragons du Crépuscule ne sont plus aujourd'hui que quelques dizaines. Sur le dos de ces survivants endurcis, les derniers vestiges de l'armée du Marteau du crépuscule : les chevaucheurs de drake d'élite constituant l'escorte personnelle d'Aile de mort. Menés par le sournois maître de guerre Corne-Noire, ils sont prêts à tout pour protéger leur sombre maître.",0.481521,0.171771,332,187,1298,6,4027,413,0,0,-1
Folie d'Aile de mort,"Cette horreur, une masse difforme faite de haine incandescente et d'une puissance incommensurable, privée de toute raison, ne peut être arrêtée. Ce qui restait de Neltharion le Gardeterre a disparu depuis longtemps ; son esprit et son âme ont été corrompus et dévorés par ses maîtres, les Dieux très anciens. Tout ce que désire cet être monstrueux est la destruction, l'annihilation et la fin de toute chose.",0.478702,0.538485,333,187,1299,8,4040,415,0,0,-1
Sha du doute,"Manifestation physique de la suspicion, ce sha fut emprisonné dans la forêt de Jade après avoir été terrassé par l'empereur Shaohao il y a dix mille ans. Il y a développé une obsession pour le Serpent de jade et esprit de la sagesse et de la prévoyance, Yu'lon, et jubile à l'idée de corrompre son foyer.",0.60893,0.590663,335,313,1439,4,4072,429,0,0,-1
"Alizabal, maîtresse de la haine","Le Kirin Tor emprisonna Alizabal dans le redoutable fort Pourpre, peu après que des magi corrompus eurent invoqué cette shivarra en Azeroth. Malgré les défenses arcaniques visant à restreindre ses pouvoirs, l’influence néfaste du démon lui permit d’inciter ses deux gardiens à s’entretuer dans un soudain accès de rage. Son transfert au bastion de Baradin peu avant le Cataclysme n’a fait qu’aggraver la condition de plus en plus précaire de la prison en ruines.",0.479042,0.179641,339,75,1332,3,4120,282,0,2,15
Écho de Baine,"Enragée par son incapacité à protéger le monde, et surtout la Horde, cette ombre ravagée par le temps de Baine Sabot-de-Sang erre au cœur des ruines du sanctuaire draconique Obsidien. Bien qu’il soit toujours aussi puissant que le grand chef tauren du présent, l’écho de cet Azeroth futur, rongé par la culpabilité, n’est guère plus qu’un réceptacle discordant de malveillance et de colère insatiables.",0.367197,0.530952,340,184,1881,1,4138,404,0,0,-1
Archevêque Benedictus,"L’archevêque Benedictus est le chef vénéré de l’église de la Lumière sacrée. Pendant des années, ses conseils avisés ont permis à l’humanité de survivre à ses périodes les plus noires. Mais sous ses dehors bienveillants se cache une terrible vérité : Benedictus s’est engagé à éradiquer toute vie en Azeroth, par l’entremise de son sombre maître… Aile de mort.",0.473824,0.513754,341,186,1339,3,4150,400,0,0,-1
Asira Fauchelaube,"L’ancienne mercenaire Asira Brillesol était à l’origine plutôt récalcitrante à l’idée de travailler pour le Marteau du crépuscule, mais les généreux paiements versés par le culte ont rapidement eu le dessus sur ses scrupules. Progressivement, elle a succombé à l’influence corruptrice de ses ténébreux employeurs, au point de changer son patronyme pour celui de Fauchelaube. Considérée comme l’un des assassins les plus dangereux du culte, Asira a été dépêchée afin d’éliminer Thrall et ses compagnons.",0.407704,0.509356,342,186,1340,2,4167,399,0,0,-1
Ghamoo-Ra,"Lors de l’arrivée du culte du Marteau du crépuscule, les fidèles ont emprisonné l’une des dernières créatures pacifiques du temple d’Élune. Des années durant, le culte a tourmenté la tortue géante, torturant son esprit et son corps jusqu’à ce qu’elle cède à la folie. Nommant cette bête Ghamoo-Ra, les sectateurs tentent désormais de maîtriser sa férocité pour protéger leur repaire.",0.333333,0.60687,368,227,1667,1,9472,221,0,0,-1
Grande Interrogatrice Gerstahn,"Gerstahn, membre de la secte du Marteau du crépuscule, a toujours aimé profiter de ce que la vie offrait de mieux : des mets exotiques, de beaux habits, et des instruments de torture ornés de pierres précieuses. Jour et nuit, les cris à glacer le sang de ses prisonniers résonnent dans la tristement célèbre prison du clan Sombrefer. C'est avec fierté qu'elle appelle ce sinistre vacarme sa symphonie des hurlements, et c'est toujours avec grand plaisir qu'elle ajoute une voix au chœur.",0.474044,0.922131,369,228,227,1,4630,242,0,0,-1
Seigneur Roccor,"Le seigneur Roccor a en horreur les machinations et traîtrises des autres élémentaires de feu. Pour éviter de servir aux côtés de ses semblables dans le Cœur du Magma, il s'est attiré volontairement la colère du seigneur du Feu. Son audacieux pari a payé : il a été expulsé et assigné à la garde des profondeurs de Rochenoire, dans la solitude.",0.556011,0.670082,370,228,228,2,4472,242,0,2,1
Maître-chien Grebmar,"Les molosses de Grebmar Barbe-à-puces sont la seule famille qu'il ait jamais eue. Il y a des années de cela, ce Nain orphelin a commencé à élever des canidés pour en faire des compagnons et animaux de garde. Quand il n'est pas en train de patrouiller dans les profondeurs de Rochenoire avec ses loyales bêtes, on le voit souvent au Sinistre écluseur en train de les régaler de la meilleure bière sombrefer.",0.535002,0.573466,371,228,229,3,4626,242,0,0,-1
Cercle de la loi,"Il n'y a qu'un châtiment pour les crimes commis contre les Nains sombrefer : la mort. D'après les traditions ancestrales, les coupables doivent s'acquitter du prix du sang dans le Cercle de la loi en affrontant des créatures sauvages ramenées de tout Azeroth. À ce jour, personne ne sait si quelqu'un a déjà réussi à survivre à cette cruelle épreuve.",0.497785,0.645796,372,228,230,4,4547,242,0,2,1
Pyromancien Blé-du-savoir,"Jadis membre respecté du Cercle terrestre, Blé-du-savoir a rejoint le Marteau du crépuscule pour des raisons qui restent obscures à ses anciens alliés. Il a fini par se rendre dans les profondeurs de Rochenoire, où il a été pris d'un intérêt soudain pour les travaux du célèbre architecte sombrefer, Franclorn Le Forgebusier. L'objet de cette obsession demeure mystérieux, mais Blé-du-savoir est loyal à la secte et considère quiconque s'y oppose comme son ennemi.",0.54918,0.94877,373,228,231,5,4496,243,0,2,1
Seigneur Incendius,"Le baron Geddon a appris à Incendius à maîtriser ses pouvoirs destructeurs, mais il n'aurait jamais pensé que son élève deviendrait un jour si mortellement puissant. Craignant de plus en plus que son disciple puisse usurper sa place, il l'a envoyé hors du Cœur du Magma veiller sur la légendaire Enclume noire des nains Sombrefer.",0.564208,0.311475,374,228,232,6,4476,242,0,2,1
Gardien Stilgiss,"Après des années de dévouement à l'empereur Thaurissan, l'habile mage Stilgiss s'est vu confier la garde des coffres du clan. Pour fêter cette promotion, son vieil ami le maître-chien Grebmar lui a offert l'un de ses cruels cerbères, Verek. Stilgiss a su faire bon usage de cette bête, et la garde en permanence à ses côtés pour éloigner les voleurs qui voudraient pénétrer dans la salle des coffres.",0.602459,0.659836,375,228,233,7,4386,243,0,0,-1
Fineous Sombrevire,"L'architecte en chef Fineous Sombrevire a gagné son titre en reprenant à son propre compte les idées de maçons plus doués que lui. Son arrogance et ses machinations lui ont attiré la colère de son prédécesseur, Franclorn Le Forgebusier, par-delà la mort. Le fantôme du grand architecte veut reprendre à Sombrevire son puissant marteau, Souillefer, avant qu'il ne puisse être utilisé à des fins maléfiques.",0.635246,0.211066,376,228,234,8,4538,242,0,0,-1
Bael'Gar,"Le monstrueux géant de lave Bael'Gar arpente la grand-route sombrefer, un exploit d'ingénierie naine taillé dans les profondeurs de Rochenoire. Ragnaros a arraché Bael'Gar aux terres de Feu pour garder une immense porte située à l'extrémité de la route. D'après la légende, seuls le seigneur du Feu et les plus hauts dignitaires du clan Sombrefer savent ce qui se cache derrière cette mystérieuse porte.",0.251366,0.534836,377,228,235,9,4532,242,0,2,1
Général Forgehargne,"Au terme d'une vie d'étude, le général Forgehargne est devenu un expert de l'histoire et des tactiques militaires naines. Il s'est récemment attiré les foudres de l'empereur Dagran Thaurissan en écrivant un traité incisif sur les échecs de son clan lors de conflits passés. Malgré cette faute politique, Forgehargne reste un fervent Sombrefer prêt à tout donner, et jusqu'à sa vie, pour protéger son peuple et son empereur.",0.363388,0.82377,378,228,236,10,4508,243,0,2,1
Seigneur golem Argelmach,"Obsédé toute sa vie par l'immortalité, Argelmach en est arrivé à construire des créatures magiques à sa propre image. Les rumeurs disent qu'il s'est aussi adonné à une forme de magie noire lui permettant d'utiliser ses golems comme extension de son esprit si son enveloppe charnelle venait à être détruite.",0.364754,0.651639,379,228,237,11,4501,243,0,2,1
