Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
Lord Rhyolith,"Rhyolith ist einer der ältesten Elementare, die es gibt, und entstammt denselben Urfeuern, aus denen Azeroth entstanden ist. Er ist für die Erschaffung neuer Elementare in den Feuerlanden zuständig und ist noch immer von einem sengenden Hass gegen die Titanen erfüllt, die ihn seiner Ansicht nach mit monumentaler Überheblichkeit in die Feuerlande vertrieben haben.",0.65369326,0.7500001,193,78,1204,2,20812,367,0,0,-1
Alysrazar,"Als Ragnaros' Streitkräfte über den Hyjal hereinbrachen, verrat der grüne Drache Alysra ihre Verbündeten und half dabei, den verräterischen Erzdruiden Fandral Hirschhaupt zu befreien. Zur Belohnung wurde sie mit Flammen geläutert und als furchteinflößender Feuerfalke wiedergeboren.",0.6437137,0.38023955,194,78,1206,3,20817,367,0,0,-1
Shannox,"Die Flammenschürer gehören zu den gefürchtetsten Elementarwächtern in den Feuerlanden. Shannox bildet da keine Ausnahme. Seine Pflichten als oberster Jäger und Zwingermeister von Ragnaros' Höllenhunden schließen ein, dass Shannox das Elementarreich mit seinen beiden wilden Bestien durchstreift: Wadenbeißer und Augenkratzer.",0.49301347,0.44311342,195,78,1205,4,20808,367,0,0,-1
"Baloroc, der Torwächter","Baloroc verdiente sich während der Kriege zwischen den Elementen in der Jungzeit Azeroths einen Ruf als gnadenloser Kämpfer. Jetzt, da er in den Feuerlanden gefangen ist, steht es um den Verstand von Baloroc sehr schlecht. Nur wenige Elementare wagen es, an ihn heranzutreten, aus Angst, sie könnten das nächste Opfer seiner Kampfeslust werden.",0.4950096,0.3098805,196,78,1200,5,20822,367,0,0,-1
Majordomus Hirschhaupt,"Der Verlust seines Sohnes Valstann während des Krieges der Sandstürme hat Fandral Hirschhaupts Willen vollständig gebrochen. Mit der Macht, die ihm als neuer Majordomus von Ragnaros (und somit Nachfolger des toten Majordomus Exekutus) verliehen wurde, und als Anführer der verräterischen Druiden der Flamme strebt Fandral jetzt nur noch nach dem Untergang Azeroths, anstatt in einer Welt ohne seinen geliebten Sohn leben zu wollen.",0.5099801,0.72455096,197,78,1185,6,20830,369,0,0,-1
Ragnaros,"Ragnaros, Herrscher über die Feuerlande, verkörpert die Wut und Zerstörung des kosmischen Infernos, aus dem Azeroth einst entstanden ist. Nun wurde ihm die Chance versichert, Azeroth ohne die Einmischung von Neptulon und Therazane brennen zu sehen, vorausgesetzt er besänftigt die Alten Götter, indem er den Weltenbaum Nordrassil niederbrennt.",0.507502,0.15383,198,78,1203,7,20834,369,0,0,-1
Echo von Tyrande,"Einst war sie die Anführerin der Nachtelfen und Hohepriesterin der Elune, doch dieser zeitlinienversetzte Teil von Tyrande Wisperwind durchwandert nun die Weiten der trostlosen Zukunft Azeroths. Umschlungen von immerwährender Mitternacht hat sie ganz und gar den Blick auf das wärmende Licht der Elune verloren.",0.515514,0.433775,283,184,1884,4,3667,405,0,0,-1
Echo von Jaina,"Der gepeinigte Teil Jaina Prachtmeers wurde abgespaltet und in den Bruchstücken ihres Stabs mit Macht erfüllt. Um das Gleichgewicht im Zeitengefüge wiederherzustellen, muss dieses Echo bezwungen werden. Jedoch ist die Macht der Magie der einstigen stolzen Herrscherin über Theramore kaum an ihrem zeitgeschundenen Abbild vorbeigegangen. In dieser Zukunft Azeroths ist sie nur geteilt und wartet...",0.495389,0.660817,285,184,1883,2,3641,402,0,0,-1
Murozond,"Obwohl er nun außerhalb der Zeit lebt, war Murozond doch einst der große Drachenaspekt Nozdormu der Zeitlose. Nachdem die Titanen ihm seinen eigenen Tod gezeigt hatten, gelang es den Alten Göttern, den gepeinigten Nozdormu zu dem Versuch zu verleiten, seine Sterblichkeit abzuwenden. Infolgedessen zerschlug Nozdormu die Pfade der Zeit und erschuf den ewigen Drachenschwarm... und setzte damit Azeroths Zukunft selbst aufs Spiel.",0.484811,0.323013,289,184,1271,5,3675,406,0,0,-1
Peroth'arn,"Wie viele der Hochgeborenen schwor auch Peroth'arn dem verderbten Xavius Gefolgschaft im Austausch gegen das Geschenk dämonischer Macht.

Als Meister teuflischer Magie und Träger des satyrischen Fluchs wacht Peroth'arn außerhalb von Azsharas Palast in Verteidigung der Brennenden Legion, immer bereit, diejenigen zu vernichten, die darauf hoffen, den Dunklen Titanen, Sargeras, daran hindern zu können, Azeroth zu betreten.",0.237485,0.482577,290,185,1272,1,4164,398,0,0,-1
Königin Azshara,"Die Lieder über Königin Azsharas Schönheit, Erhabenheit und Macht sind zu zahlreich, um sie aufzuzählen. Jedoch war es ihre Eitelkeit, die die Hochgeborene dazu brachte, die Brennende Legion zu beschwören. Nun überwacht sie ihre vertrautesten Magi dabei, wie sie das Portal mit Macht erfüllen, durch das Sargeras nach Azeroth gebracht werden soll. Sie würde nicht mit der Wimper zucken, um Massen ihrer Diener vor der Ankunft des Dunklen Titanen sterben zu lassen.",0.463389,0.369625,291,185,1273,2,3968,398,0,0,-1
Mannoroth und Varo'then,"Varo'then, der Anführer von Königin Azsharas persönlicher Garde, und Mannoroth, der Grubenlord, dessen Blut das gesamte Volk der Orcs verderben wird, bilden die letzte Verteidigungslinie gegen diejenigen, die darauf hoffen, Sargeras daran zu hindern, Azeroth zu betreten. Obwohl sowohl Tyrande als auch Illidan bisher tapfer gekämpft haben, wird das Schicksal Azeroths doch am Rande des Brunnens der Ewigkeit selbst entschieden werden.",0.873028,0.482577,292,185,1274,3,3684,398,0,0,-1
Morchok,"Als der mächtigste Elementar, der noch immer unter Todesschwinges Herrschaft steht, ist Morchok - der einstig passive Wächter - überzeugt, dass allein Azeroths Niedergang ihm Ruhe bringen wird. Morchok wütet gegen das Fundament des Wyrmruhtempels, Azeroths letztem Hoffnungsstrahl in der Stunde des Zwielichts.",0.503996,0.692524,311,187,1292,1,3879,409,0,0,-1
Hagara die Sturmbinderin,"Hagara, eine der ersten Schülerinnen der arkanen Magie unter den Verlassenen, zeigte überraschendes Potential für jemanden, der sich dieser Kunst so spät im Leben zugewandt hatte. Doch während ihrer undisziplinierten Versuche, Elementare ihrem Willen zu unterwerfen, wurde sie vom Windlord Al'Akir gefangen und verderbt. Nun, dem Schattenhammer treu ergeben, bindet Hagara andere zum Vergnügen ihrer elementaren Meister.",0.527504,0.520451,317,187,1296,4,3912,412,0,0,-1
Todesschwinges Rückgrat,"Als Todesschwinge erstmals die Macht der Drachenseele gegen die anderen Schwärme kanalisierte, drohten die freigesetzten Energien seinen Körper zu zerreißen. Doch anstatt von dieser Waffe abzulassen, hat er seine Schuppen mit Adamantiumplatten verschmelzen lassen, um seinen Körper zusammenzuhalten. Später wurden sie mit Elementium verstärkt und stellen nun seine einzige Schwäche dar, die einzige Schwachstelle in Todesschwinges tödlicher Beschaffenheit.",0.332117,0.852587,318,187,1291,7,4050,414,0,0,-1
Arcurion,"Die Angriffe der Horde und Allianz auf den Schattenhammer haben vielen der furchteinflößendsten Elementaraszendenten des Kults ein Ende bereitet. Arcurion bildet eine Ausnahme, er ist ein eindrucksvoller Eisaszendent mit der Aufgabe, Thrall zu töten und die Drachenseele zurückzuholen. Sollte dieser elende Elementar Erfolg haben, kann Todesschwinge nichts mehr vom Einleiten der Stunde des Zwielichts abhalten.",0.567376,0.277179,322,186,1337,1,3942,399,0,0,-1
Echo von Sylvanas,"Entstanden aus zerbrochenen Zeitsträngen und im Rubindrachenschrein zurückgezogen wartet ein verrückt gewordenes Fragment der Anführerin der Verlassenen, Sylvanas Windläufer, ruhelos. Dieses Echo hat alles verloren und findet keinen Frieden, so lauert es auf eine Chance, seine dunkle Wut an allem auszulassen, was in dieser verlassenen, zeitlinienversetzten Ödnis noch lebt.",0.559097,0.392068,323,184,1882,3,3955,403,0,0,-1
Kriegsherr Zon'ozz,"Vor unzähligen Jahren fochten Kriegsherr Zon'ozz und seine Streitkräfte einen endlosen Krieg gegen C'Thun und Yogg-Saron. Jahrtausende sind vergangen, doch der Kriegsherr dient noch immer der chaotischen Macht des Alten Gottes N'Zoth. Todesschwinge hat diesen legendären Gesichtslosen jetzt entfesselt, um die Verteidigung am Wyrmruhtempel zu zerquetschen.",0.509638,0.530325,324,187,1294,2,3970,410,0,0,-1
Yor'sahj der Unermüdliche,"Seitdem die Bastion des Zwielichts fiel, hat Yor'sahj der Unermüdliche Todesschwinge freudig gedient, um den Zerstörer mit allen Mitteln zu versorgen, damit mehr Gesichtslose aus ihren Gefängnissen tief unter der Erde befreit werden können. Sie sind zahllos und ihre Macht ist unfassbar. Und Yor'sahj harrt einer düsteren Belohnung für seine treuen Dienste.",0.468265,0.499295,325,187,1295,3,3974,411,0,0,-1
Ultraxion,"Mehr eine Monstrosität dunkler Energie als ein Drache, hat Ultraxion sein kurzes Leben damit verbracht, die Essenz gefangener Netherdrachen zu absorbieren. Ultraxion ist der einzige Zwielichtdrache, der je in den Genuss eines Lobs von Todesschwinge gekommen ist und seine Arroganz wird nur überschattet von den knisternden Energien, die durch seine verzerrte Gestalt fließen. Seinem Meister treu ergeben schwört Ultraxion, den Wyrmruhtempel zu zerstören.",0.500329,0.45809,331,187,1297,5,4247,409,0,0,-1
Kriegsmeister Schwarzhorn,"Obschon es einst viele von ihnen gab, sind doch nur ein paar Dutzend Zwielichtdrachen verblieben. Auf dem Rücken dieser abgehärteten Überlebenden reiten die letzten Überreste der Armee des Schattenhammers: die Elitedrachenreiter von Todesschwinges persönlicher Garde. Angeführt vom heimtückischen Kriegsmeister Schwarzhorn, verfolgen sie ihre unheiligen Absichten, getrieben durch ihren finsteren Herrn.",0.481521,0.171771,332,187,1298,6,4027,413,0,0,-1
Todesschwinges Wahnsinn,"Eine verzerrte Masse geschmolzenen Hasses und unergründlicher Macht – dieser gestaltlose, blindwütige Schrecken ist unaufhaltsam. Was auch immer noch von Neltharion dem Erdwächter verblieben war, ist lange verschwunden, Geist und Seele verderbt und verschlungen von seinen Herren, den Alten Göttern. Alles, wonach es dieses monströse Wesen verlangt, ist Zerstörung, Vernichtung und das Ende aller Dinge.",0.478702,0.538485,333,187,1299,8,4040,415,0,0,-1
Sha des Zweifels,"Seit Kaiser Shaohao dieses Wesen vor zehntausend Jahren besiegt hatte, war die körperliche Manifestation des Argwohns im Jadewald gefangen. Das Sha des Zweifels wurde danach immer besessener von der Jadeschlange Yu'lon, dem Geist der Weisheit und des Weitblicks, und erfreut sich nun an dem Gedanken, ihre Heimat zu verderben.",0.60893,0.590663,335,313,1439,4,4072,429,0,0,-1
"Alizabal, Herrin des Hasses","Die Kirin Tor hielten Alizabal in ihrer eindrucksvollen Violetten Festung gefangen, nicht lange, nachdem die Magier die Shivarra nach Azeroth gerufen hatten. Trotz der Arkanbarrieren, die ihre Macht beschränkten, genügte allein der boshafte Einfluss der Dämonin, dass ihre Wachen sich gegenseitig in einem plötzlichen Anfall des Zorns töteten. Ihre Überführung in die Baradinfestung vor dem Kataklysmus hat den schlechten Zustand des zerstörten Gefängnisses nur noch weiter verschlimmert.",0.479042,0.179641,339,75,1332,3,4120,282,0,2,15
Echo von Baine,"Erzürnt über sein Unvermögen, die Welt und, noch wichtiger, die Horde zu schützen, verweilt dieser von der Zeit übel zugerichtete Schatten von Baine Bluthuf in den Ruinen des Obsidiandrachenschreins. Obwohl er noch immer so mächtig ist wie der Taurenhäuptling der Gegenwart, ist dieses von Schuld verzehrte Echo in der zerrütteten Zukunft von Azeroth doch wenig mehr als ein misstönendes Gefäß unstillbarer Heimtücke und Wut.",0.367197,0.530952,340,184,1881,1,4138,404,0,0,-1
Erzbischof Benedictus,"Erzbischof Benedictus ist der verehrte Anführer der Kirche des heiligen Lichts. Seit Jahren diente sein weiser Rat, um die Menschheit durch dunkle Zeiten zu geleiten. Und doch verbirgt sich unter seiner scheinbaren Güte die entsetzliche Wahrheit, dass Benedictus sich der Ausrottung allen Lebens verschrieben hat, als Werkzeug seines finsteren Herrn... Todesschwinge.",0.473824,0.513754,341,186,1339,3,4150,400,0,0,-1
Asira Dämmerschlächter,"Die ehemalige Söldnerin Asira Sonnenlicht war zunächst argwöhnisch, sich in den Dienst des Schattenhammers zu stellen, aber der großzügige Sold des Kults gewann sie schnell für sich. Mit der Zeit ergab sie sich dem verderblichen Einfluss ihrer finsteren Auftraggeber und ging dabei sogar so weit, den Namen Dämmerschlächter anzunehmen. Als eine der tödlichsten Meuchelmörder des Kults, ist Asira damit beauftragt, Thrall und seine Kameraden auszulöschen.",0.407704,0.509356,342,186,1340,2,4167,399,0,0,-1
Ghamoo-Ra,"Als der Schattenhammerkult eintraf, wurde eines der letzten friedlichen Wesen in Elunes Tempel von seinen Anhängern erweckt und gefangen genommen. Der Kult ergötzte sich viele Jahre daran, die riesige Schildkröte zu foltern und ihren Geist und Körper so zu schinden, bis sie schließlich dem Wahnsinn verfiel. Die Kultisten haben die Bestie Ghamoo-Ra genannt und versuchen jetzt, sie darauf abzurichten, ihren Unterschlupf zu bewachen.",0.333333,0.60687,368,227,1667,1,9472,221,0,0,-1
Verhörmeisterin Gerstahn,"Kultistin Gerstahn vom Schattenhammer widmete sich schon immer den schöneren Dingen des Lebens: exotischem Essen, feiner Kleidung und juwelenbesetzten Folterwerkzeugen. Tag und Nacht hallen die markerschütternden Schreie ihrer Opfer durch den berüchtigten Gefängnisblock des Dunkeleisenklans. Gerstahn nennt diese schrecklichen Geräusche stolz ihre Symphonie der Schreie und sie freut sich immer, wenn sie ihrem Chor eine weitere Stimme hinzufügen kann.",0.474044,0.922131,369,228,227,1,4630,242,0,0,-1
Lord Roccor,"Lord Roccor verabscheut die Intrigen und das verräterische Verhalten der anderen Feuerelementare. Um zu verhindern, dass er neben ihnen im Geschmolzenen Kern dienen musste, hat dieses mächtige Wesen den Feuerfürsten gezielt verärgert. Roccors Zug zahlte sich aus: Er wurde aus dem Kern verbannt und dazu gezwungen, in Isolation die Schwarzfelstiefen zu bewachen.",0.556011,0.670082,370,228,228,2,4472,242,0,2,1
Hundemeister Grebmar,"Die Hunde Grebmar Flohbarts sind die einzige Familie, die er je hatte. Vor langer Zeit begann der verwaiste Zwerg, Hunde als Begleiter und Wachhunde zu züchten. Wenn der Hundemeister nicht mit seinen loyalen Gefährten in den Schwarzfelstiefen patrouilliert, macht er ihnen häufig mit Dunkeleisenbier aus dem Grimmigen Säufer eine Freude.",0.535002,0.573466,371,228,229,3,4626,242,0,0,-1
Ring des Gesetzes,"Es gibt nur eine Strafe für Verbrechen, die gegen die Dunkeleisenzwerge begangen werden: den Tod. Uralte Traditionen verlangen, dass die Schuldigen den Preis im Ring des Gesetzen mit Blut bezahlen, indem sie gegen wilde Kreaturen kämpfen, die aus ganz Azeroth zusammengebracht wurden. Bis heute ist nicht bekannt, ob jemals jemand diese brutale Feuerprobe überlebt hat.",0.497785,0.645796,372,228,230,4,4547,242,0,2,1
Pyromant Weisenkorn,"Weisenkorn war einst ein angesehenes Mitglied des Irdenen Rings, doch trat er ohne einen für seine früheren Verbündeten ersichtlichen Grund dem Schattenhammer bei. Irgendwann reiste er in die Schwarzfelstiefen, wo er unvermittelt ein Interesse an dem berühmten Dunkeleisenarchitekt Franclorn Schmiedevater bekundete. Der Zweck seiner aktuellen Besessenheit ist nicht bekannt, doch Weisenkorn bleibt dem Schattenhammer treu verbunden und ist ein Feind all jener, die sich dem Kult in den Weg stellen.",0.54918,0.94877,373,228,231,5,4496,243,0,2,1
Lord Incendius,"Baron Geddon lehrte Incendius, seine zerstörerischen Kräfte zu nutzen, doch der Baron erwartete nicht, dass sein Schützling solch tödliche Effizienz an den Tag legt. Im wachsenden Bewusstsein, dass Incendius ihn bald verdrängen könnten, sandte Geddon die flammenden Elementare aus dem Geschmolzenen Kern, um den sagenumwobenen Schwarzen Amboss der Dunkeleisenzwerge zu bewachen.",0.564208,0.311475,374,228,232,6,4476,242,0,2,1
Wärter Stilgiss,"Nach Jahren der Hingabe zu Imperator Thaurissan wurde der gerissene Magier Stilgiss mit dem Schutz der Schließkästen seines Klans im Schwarzen Gewölbe betraut. Hundemeister Grabmar, ein guter Freund des loyalen Zwergs, feierte diesen Anlass, indem er Stigliss einen seiner bissigen Hunde schenkte, Verek. Der Magier hat einen guten Platz für die Bestie gefunden und hält ihn an seiner Seite, um Möchtegerndiebe vom Gewölbe fernzuhalten.",0.602459,0.659836,375,228,233,7,4386,243,0,0,-1
Fineous Dunkelader,"Chefarchitekt Fineous Dunkelader erlangte seinen Titel dadurch, dass er die Ideen begnadeterer Steinmetze als seine eigenen ausgab. Seine Arroganz und seine Intrigen riefen den Zorn seines Vorgängers, Franclorn Schmiedevater, noch aus dem Grabe auf den Plan. Der Geist des verstorbenen Chefarchiteken will seinen unglaublich mächtigen Hammer Eisenhölle von Dunkelader zurückerlangen, bevor er für Böses eingesetzt werden kann.",0.635246,0.211066,376,228,234,8,4538,242,0,0,-1
Bael'Gar,"Der monströse geschmolzene Riese Bael'Gar walzt über die Dunkeleisenstraße, einer beeindruckenden Errungenschaft der zwergischen Ingenieurskunst in den Schwarzfelstiefen. Ragnaros hat diesen Riesen aus dem Herzen der Feuerlanden hierher befördert, um eine gewaltige verschlossene Tür an einem Ende der Straße zu bewachen. Der Legende nach wissen nur der Feuerfürst und die ranghöchsten Mitglieder des Dunkeleisenklans, was sich hinter dieser geheimnisvollen Tür befindet.",0.251366,0.534836,377,228,235,9,4532,242,0,2,1
